event,participant,success,unix_ms,bjt,extra
"recording_stop","NA",1,1781327764603,"2026-06-13T13:16:04.603+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A025_20260613_125403_screen.mkv size_bytes=159432580"
"recording_start","A026",1,1781332340973,"2026-06-13T14:32:20.973+08:00","pid=27396 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=82.020157 recording_start_unix_ms=1781332340921 recording_start_bjt=2026-06-13T14:32:20.921+08:00"
"recording_stop","NA",1,1781333658701,"2026-06-13T14:54:18.701+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv size_bytes=138606467"
"recording_start","A027",1,1781334197686,"2026-06-13T15:03:17.686+08:00","pid=2228 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A027_20260613_150317_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A027_20260613_150317_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=172.160278 recording_start_unix_ms=1781334197682 recording_start_bjt=2026-06-13T15:03:17.682+08:00"
"recording_stop","NA",1,1781335709333,"2026-06-13T15:28:29.333+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A027_20260613_150317_screen.mkv size_bytes=145916363"
"recording_start","A028",1,1781336654583,"2026-06-13T15:44:14.583+08:00","pid=31052 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=98.676849 recording_start_unix_ms=1781336654580 recording_start_bjt=2026-06-13T15:44:14.580+08:00"
"recording_stop","NA",1,1781338224001,"2026-06-13T16:10:24.001+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv size_bytes=157597533"
"recording_start","A029",1,1781339132857,"2026-06-13T16:25:32.857+08:00","pid=17880 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A029_20260613_162532_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A029_20260613_162532_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=619.968750 recording_start_unix_ms=1781339132854 recording_start_bjt=2026-06-13T16:25:32.854+08:00"
"recording_stop","NA",1,1781340861706,"2026-06-13T16:54:21.706+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A029_20260613_162532_screen.mkv size_bytes=184670541"
"recording_start","A030",1,1781341441854,"2026-06-13T17:04:01.854+08:00","pid=15292 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=350.966705 recording_start_unix_ms=1781341441850 recording_start_bjt=2026-06-13T17:04:01.850+08:00"
"recording_stop","NA",1,1781342754457,"2026-06-13T17:25:54.457+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv size_bytes=168738148"
"recording_start","A031",1,1781343416180,"2026-06-13T17:36:56.180+08:00","pid=29928 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_20260613_173656_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_20260613_173656_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=124.372726 recording_start_unix_ms=1781343416176 recording_start_bjt=2026-06-13T17:36:56.176+08:00"
"recording_stop","NA",1,1781344933611,"2026-06-13T18:02:13.611+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_20260613_173656_screen.mkv size_bytes=152755142"
"recording_start","A031_v2",1,1781414900776,"2026-06-14T13:28:20.776+08:00","pid=33020 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_v2_20260614_132820_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_v2_20260614_132820_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=433.625458 recording_start_unix_ms=1781414900267 recording_start_bjt=2026-06-14T13:28:20.267+08:00"
"recording_stop","NA",1,1781416320634,"2026-06-14T13:52:00.634+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A031_v2_20260614_132820_screen.mkv size_bytes=138093884"
"recording_start","B001",1,1781422901322,"2026-06-14T15:41:41.322+08:00","pid=6920 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_20260614_154141_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_20260614_154141_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=43.919212 recording_start_unix_ms=1781422901315 recording_start_bjt=2026-06-14T15:41:41.315+08:00"
"recording_stop","NA",1,1781423741788,"2026-06-14T15:55:41.788+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_20260614_154141_screen.mkv size_bytes=93815165"
"recording_start","B001_v2",1,1781424186124,"2026-06-14T16:03:06.124+08:00","pid=6400 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_v2_20260614_160306_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_v2_20260614_160306_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=22.706890 recording_start_unix_ms=1781424186121 recording_start_bjt=2026-06-14T16:03:06.121+08:00"
"recording_stop","NA",1,1781424788674,"2026-06-14T16:13:08.674+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B001_v2_20260614_160306_screen.mkv size_bytes=67208359"
"recording_start","B003",1,1781425102528,"2026-06-14T16:18:22.528+08:00","pid=33588 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=47.216473 recording_start_unix_ms=1781425102525 recording_start_bjt=2026-06-14T16:18:22.525+08:00"
"recording_stop","NA",1,1781425778230,"2026-06-14T16:29:38.230+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv size_bytes=70665896"
"recording_start","B004",1,1781426051109,"2026-06-14T16:34:11.109+08:00","pid=14008 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B004_20260614_163411_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B004_20260614_163411_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=104.975739 recording_start_unix_ms=1781426051105 recording_start_bjt=2026-06-14T16:34:11.105+08:00"
"recording_stop","NA",1,1781426670235,"2026-06-14T16:44:30.235+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B004_20260614_163411_screen.mkv size_bytes=65660859"
"recording_start","A032",1,1781490950884,"2026-06-15T10:35:50.884+08:00","pid=24420 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A032_20260615_103550_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A032_20260615_103550_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=312.522278 recording_start_unix_ms=1781490950328 recording_start_bjt=2026-06-15T10:35:50.328+08:00"
"recording_stop","NA",1,1781492214843,"2026-06-15T10:56:54.843+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A032_20260615_103550_screen.mkv size_bytes=139123802"
"recording_start","A020",1,1781494019037,"2026-06-15T11:26:59.037+08:00","pid=23712 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A020_20260615_112658_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A020_20260615_112658_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=1372.268677 recording_start_unix_ms=1781494018607 recording_start_bjt=2026-06-15T11:26:58.607+08:00"
"recording_stop","NA",1,1781495567312,"2026-06-15T11:52:47.312+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A020_20260615_112658_screen.mkv size_bytes=160471860"
"recording_start","Markertest",1,1781518192417,"2026-06-15T18:09:52.417+08:00","pid=16216 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/Markertest_20260615_180951_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/Markertest_20260615_180951_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=22.571775 recording_start_unix_ms=1781518191900 recording_start_bjt=2026-06-15T18:09:51.900+08:00"
"recording_stop","NA",1,1781518349592,"2026-06-15T18:12:29.592+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/Markertest_20260615_180951_screen.mkv size_bytes=19918590"
"recording_start","A033",1,1781523306092,"2026-06-15T19:35:06.092+08:00","pid=21496 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A033_20260615_193506_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A033_20260615_193506_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=29.857752 recording_start_unix_ms=1781523306085 recording_start_bjt=2026-06-15T19:35:06.085+08:00"
"recording_stop","NA",1,1781525004038,"2026-06-15T20:03:24.038+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A033_20260615_193506_screen.mkv size_bytes=135060930"
"recording_start","A034",1,1781525812022,"2026-06-15T20:16:52.022+08:00","pid=34128 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_20260615_201652_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_20260615_201652_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=170.903397 recording_start_unix_ms=1781525812017 recording_start_bjt=2026-06-15T20:16:52.017+08:00"
"recording_stop","NA",1,1781525932234,"2026-06-15T20:18:52.234+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=201 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_20260615_201652_screen.mkv size_bytes=22993671"
"recording_start","A034_v2",1,1781526090333,"2026-06-15T20:21:30.333+08:00","pid=22556 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_v2_20260615_202130_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_v2_20260615_202130_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=108.821388 recording_start_unix_ms=1781526090330 recording_start_bjt=2026-06-15T20:21:30.330+08:00"
"recording_stop","NA",1,1781527287521,"2026-06-15T20:41:27.521+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A034_v2_20260615_202130_screen.mkv size_bytes=115003428"
"recording_start","A035",1,1781528200056,"2026-06-15T20:56:40.056+08:00","pid=26424 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A035_20260615_205640_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A035_20260615_205640_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=38.536186 recording_start_unix_ms=1781528200052 recording_start_bjt=2026-06-15T20:56:40.052+08:00"
"recording_stop","NA",1,1781530153287,"2026-06-15T21:29:13.287+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A035_20260615_205640_screen.mkv size_bytes=148421971"
"recording_start","A036",1,1781530709021,"2026-06-15T21:38:29.021+08:00","pid=12804 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A036_20260615_213829_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A036_20260615_213829_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=213.363815 recording_start_unix_ms=1781530709017 recording_start_bjt=2026-06-15T21:38:29.017+08:00"
"recording_stop","NA",1,1781532130313,"2026-06-15T22:02:10.313+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A036_20260615_213829_screen.mkv size_bytes=135229893"
"recording_start","A010",1,1781588028817,"2026-06-16T13:33:48.817+08:00","pid=34868 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=143.869781 recording_start_unix_ms=1781588028296 recording_start_bjt=2026-06-16T13:33:48.296+08:00"
"recording_stop","NA",1,1781589708967,"2026-06-16T14:01:48.967+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv size_bytes=132715184"
"recording_start","B005",1,1781591462574,"2026-06-16T14:31:02.574+08:00","pid=35028 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B005_20260616_143102_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B005_20260616_143102_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=156.985229 recording_start_unix_ms=1781591462559 recording_start_bjt=2026-06-16T14:31:02.559+08:00"
"recording_stop","NA",1,1781591988044,"2026-06-16T14:39:48.044+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B005_20260616_143102_screen.mkv size_bytes=53145011"
"recording_start","B006",1,1781592465629,"2026-06-16T14:47:45.629+08:00","pid=21000 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B006_20260616_144745_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B006_20260616_144745_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=85.819504 recording_start_unix_ms=1781592465624 recording_start_bjt=2026-06-16T14:47:45.624+08:00"
"recording_stop","NA",1,1781593068896,"2026-06-16T14:57:48.896+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=50 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B006_20260616_144745_screen.mkv size_bytes=57716473"
"recording_start","A038",1,1781594095339,"2026-06-16T15:14:55.339+08:00","pid=6224 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A038_20260616_151455_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A038_20260616_151455_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=553.964783 recording_start_unix_ms=1781594095334 recording_start_bjt=2026-06-16T15:14:55.334+08:00"
"recording_stop","NA",1,1781595723610,"2026-06-16T15:42:03.610+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A038_20260616_151455_screen.mkv size_bytes=177861636"
"recording_start","A039",1,1781596158661,"2026-06-16T15:49:18.661+08:00","pid=28288 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A039_20260616_154918_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A039_20260616_154918_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=22.536499 recording_start_unix_ms=1781596158654 recording_start_bjt=2026-06-16T15:49:18.654+08:00"
"recording_stop","NA",1,1781597617799,"2026-06-16T16:13:37.799+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=101 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A039_20260616_154918_screen.mkv size_bytes=115713351"
"recording_start","A008",1,1781598290169,"2026-06-16T16:24:50.169+08:00","pid=28544 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A008_20260616_162450_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A008_20260616_162450_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=338.549103 recording_start_unix_ms=1781598290163 recording_start_bjt=2026-06-16T16:24:50.163+08:00"
"recording_stop","NA",1,1781599808484,"2026-06-16T16:50:08.484+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A008_20260616_162450_screen.mkv size_bytes=140515451"
"recording_start","B007",1,1781600928666,"2026-06-16T17:08:48.666+08:00","pid=27024 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B007_20260616_170848_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B007_20260616_170848_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=200.182007 recording_start_unix_ms=1781600928660 recording_start_bjt=2026-06-16T17:08:48.660+08:00"
"recording_stop","NA",1,1781601470476,"2026-06-16T17:17:50.476+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=151 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B007_20260616_170848_screen.mkv size_bytes=50918171"
"recording_start","B008",1,1781602381470,"2026-06-16T17:33:01.470+08:00","pid=5620 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv ffmpeg=D:\Tools\ffmpeg\bin\ffmpeg.exe args=-y -f gdigrab -framerate 15 -draw_mouse 0 -offset_x 0 -offset_y -1080 -video_size 1920x1080 -i desktop -c:v libx264 -preset ultrafast -crf 30 -pix_fmt yuv420p ""../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv"" mode=window_title title=Gallery 预览 [NetMode: Standalone 0]  （64-bit/PC D3D SM6） recording_start_world_sec=112.694366 recording_start_unix_ms=1781602381464 recording_start_bjt=2026-06-16T17:33:01.464+08:00"
"recording_stop","NA",1,1781602885051,"2026-06-16T17:41:25.051+08:00","was_running=1 graceful_q=1 forced=0 waited_ms=100 file=../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv size_bytes=46239728"
